station_id,station_name
2215,"Shimoiino, Futtsu, Chiba, Japan (富津下飯野富津市)"
2211,"Toyouracho Oaza Kogushi, Shimonoseki, Yamaguchi, Japan (豊浦局下関市)"
2187,"Kubocho, Matsusaka, Mie, Japan (松阪第五小学校松阪市)"
2218,"Kurihama, Yokosuka, Kanagawa, Japan (久里浜行政センター横須賀市)"
2207,"Kodanoura, Kumamoto, Japan (小田浦公民館葦北郡芦北町)"
2206,"Amakusamachi Takahamaminami, Amakusa, Kumamoto, Japan (天草高浜天草市)"
2220,"Honkatata, Otsu, Shiga, Japan (堅田大津市)"
221,"Karnack, Tyler, Texas"
223,"Eagle Pass, Laredo, Texas"
2228,"Mobira, Kasaoka, Okayama, Japan (茂平笠岡市)"
2254,"Goryoshitacho, Satsumasendai, Kagoshima, Japan (薩摩川内薩摩川内市)"
2230,"Maegata, Okayama, Japan (早島都窪郡早島町)"
2255,"Kokubuchuo, Kirishima, Kagoshima, Japan (霧島霧島市)"
2243,"Hannyamachi, Noshiro, Akita, Japan (能代西能代市)"
2225,Name not available
2244,"Asahikawa, Yokote, Akita, Japan (横手横手市)"
2245,"Koizuka, Kumagaya, Saitama, Japan (熊谷肥塚自排熊谷市)"
227,"Zavala Elementary, Austin, Texas"
2252,"Tamashima Agasaki, Kurashiki, Okayama, Japan (玉島倉敷市)"
2256,"Tsuchizakiminatokita, Akita, Akita, Japan (将軍野秋田市)"
2247,"Satte, Satte, Saitama, Japan (幸手幸手市)"
2267,"Fukuecho, Goto, Nagasaki, Japan (五島五島市)"
2273,"Tsushida, Morioka, Iwate, Japan (津志田盛岡市)"
2270,"Numanohata, Tomakomai, Hokkaido Prefecture, Japan (沼ノ端公園苫小牧市)"
2265,"Oji, Nara, Japan (王寺北葛城郡王寺町)"
2266,"Minato, Tanabe, Wakayama, Japan (会津公園田辺市)"
226,"Corsicana Airport, fort Worth, Dallas, Texas"
2281,"Hiraidemachi, Utsunomiya, Tochigi, Japan (平出宇都宮市)"
2269,"Mihara, Okinawa, Okinawa, Japan (沖縄沖縄市)"
2275,"Ishikawa, Mito, Ibaraki, Japan (水戸石川水戸市)"
2277,"Shiroyama, Kashima, Ibaraki, Japan (鹿島宮中鹿嶋市)"
231,"Grass Valley-Litton Building, Nevada, California"
2274,Name not available
2278,"Kamisu, Ibaraki, Japan (神栖消防神栖市)"
2282,"Takabana, Inzai, Chiba, Japan (印西高花印西市)"
2276,Name not available
2279,"Suda, Kamisu, Ibaraki, Japan (波崎太田神栖市)"
232,"Truckee - Fire Station, Nevada, California"
23,"Ottawa Downtown, Ontario, Canada"
2357,"Okitsunakacho, Shizuoka, Japan (清水興津北公園静岡市清水区)"
2334,"Nagaoka, Tokyo, Japan (東京環状長岡西多摩郡瑞穂町)"
236,"Quincy-N Church Street, Plumas, California"
233,"Colfax-City Hall, Placer, California"
229,"San Andreas-Gold Strike Road, Calaveras, California"
2377,"Kitaonie, Uozu, Toyama, Japan (魚津魚津市)"
2365,"Ishiwaki, Susono, Shizuoka, Japan (裾野市民文化センター裾野市)"
2363,"Shimosaigo, Kakegawa, Shizuoka, Japan (自排掛川掛川市)"
2378,"Shibataya, Nanto, Toyama, Japan (福野南砺市)"
2383,"Mizuochicho, Sabae, Fukui, Japan (神明鯖江市)"
2381,"Chigusa, Obama, Fukui, Japan (小浜小浜市)"
2380,"Toyoshima, Fukui, Fukui, Japan (福井福井市)"
234,"Chester, Plumas, California"
2384,"Mikunicho Yamagishi, Sakai, Fukui, Japan (三国坂井市)"
2361,"Minamitamachi, Mishima, Shizuoka, Japan (自排三島三島市)"
238,"Carmel Valley-Ford Road, Monterey, California"
2392,"Showacho, Masuda, Shimane, Japan (益田合同庁舎一般環境大気測定局益田市)"
2364,"Mitsumata, Kakegawa, Shizuoka, Japan (掛川市大東支所掛川市)"
240,"Santa Cruz - Soquel Avenue, Santa Cruz, California"
2400,"Yokota, Oita, Oita Prefecture, Japan (大在小学校大分市)"
2401,"Nakahetsugi, Oita, Oita Prefecture, Japan (戸次中学校大分市)"
2379,"Imizu, Toyama, Japan (小杉太閤山射水市)"
24,"Parry Sound, Ontario, Canada"
2382,"Mizuotoshicho, Ono, Fukui, Japan (大野大野市)"
242,"Glendora-Laurel, Los Angeles"
2405,"Saganoseki, Oita, Oita Prefecture, Japan (佐賀関大分市)"
2402,"Yokose, Oita, Oita Prefecture, Japan (西部清掃事業所大分市)"
239,"King City - Pearl, Monterey, California"
2438,"Shirone, Niigata, Japan (白根新潟市南区)"
2406,"Kiirecho, Kagoshima, Kagoshima, Japan (喜入鹿児島市)"
243,Los Angeles-North Main Street
2439,"Jooka, Nagaoka, Niigata, Japan (城岡自排長岡市)"
2407,"Shimoono, Koga, Ibaraki, Japan (古河市役所古河市)"
2433,"Hassamu 2 Jo, Hokkaido Prefecture, Japan (発寒札幌市西区)"
2434,"Tarodai, Niigata, Japan (太郎代新潟市北区)"
2427,"Jindaiji Minamimachi, Chofu, Tokyo, Japan (調布市深大寺南町調布市)"
2448,"Haramachiku Nakamachi, Minamisoma, Fukushima, Japan (原町１南相馬市)"
2440,"Matsuecho, Tsuruga, Fukui, Japan (敦賀敦賀市)"
2435,"Fujimicho, Niigata, Japan (東山の下新潟市東区)"
245,"Reseda, Los Angeles"
2445,"Nishisakaemachi, Aizuwakamatsu, Fukushima, Japan (会津若松会津若松市)"
2447,"Onahamaohara, Iwaki, Fukushima, Japan (大原いわき市)"
2451,"Hikage, Shirakawa, Fukushima, Japan (白河白河市)"
2449,"Chuocho, Shibata, Niigata, Japan (新発田新発田市)"
2450,"Honcho, Joetsu, Niigata, Japan (深谷上越市)"
2452,"Shimokobana, Fukushima, Japan (楢葉双葉郡楢葉町)"
2453,"Chuomachi, Nakatsu, Oita Prefecture, Japan (中津総合庁舎中津市)"
2454,"Nagashimamachi, Saeki, Oita Prefecture, Japan (南部振興局佐伯市)"
246,"Santa Clarita-Placerita, Los Angeles"
2456,"Funagawaminato Funagawa, Oga, Akita, Japan (船川男鹿市)"
2457,"Sakurakoji, Yurihonjo, Akita, Japan (本荘由利本荘市)"
2472,"Shinjo, Wakayama, Wakayama, Japan (小倉小学校和歌山市)"
2474,"Enyacho, Izumo, Shimane, Japan (出雲保健所一般環境大気測定局出雲市)"
2463,"Asahimachi, Hakui, Ishikawa, Japan (羽咋羽咋市)"
2462,"Daishoji Higashimachi, Kaga, Ishikawa, Japan (大聖寺加賀市)"
248,"Banning-Airport, Riverside"
2483,"Onaka, Nago, Okinawa, Japan (名護名護市)"
2476,"Yasugicho, Yasugi, Shimane, Japan (安来一般環境大気測定局安来市)"
2459,"Mikkabicho Mikkabi, Shizuoka, Japan (三ヶ日浜松市北区)"
2460,"Agocho Ugata, Shima, Mie, Japan (鵜方志摩市)"
2475,"Nagahisacho Nagahisa, Oda, Shimane, Japan (大田一般環境大気測定局大田市)"
2484,"Nishizakicho, Itoman, Okinawa, Japan (糸満糸満市)"
2486,"Hirara, Miyakojima, Okinawa, Japan (平良宮古島市)"
2477,"Gotsucho, Gotsu, Shimane, Japan (江津市役所一般環境大気測定局江津市)"
2496,"Irifunecho, Tochigi, Tochigi, Japan (栃木市役所栃木市)"
2479,"Yogi, Naha, Okinawa, Japan (那覇那覇市)"
2495,"Honjo, Ashikaga, Tochigi, Japan (足利市役所足利市)"
2480,"Makishi, Naha, Okinawa, Japan (松尾那覇市)"
2481,"Maezato, Ishigaki, Okinawa, Japan (石垣石垣市)"
2497,"Fujiokamachiko, Tochigi, Tochigi, Japan (栃木市藤岡総合文化センター栃木市)"
2485,"Yonashirotobaru, Uruma, Okinawa, Japan (与那城うるま市)"
2490,"Izumigaoka, Utsunomiya, Tochigi, Japan (泉が丘小学校宇都宮市)"
2500,"Imamiyacho, Kanuma, Tochigi, Japan (鹿沼市役所鹿沼市)"
249,"Lake Elsinore-W Flint Street, Riverside"
2488,"Shimokuwajimamachi, Utsunomiya, Tochigi, Japan (瑞穂野北小学校宇都宮市)"
2519,"Ojicho, Chiba, Japan (土気千葉市緑区)"
2510,"Tanaka, Shimono, Tochigi, Japan (下野市南河内庁舎下野市)"
2523,"Ohiracho, Okazaki, Aichi, Japan (大平岡崎市)"
2536,"Muromachi, Sakaide, Kagawa, Japan (坂出市役所坂出市)"
2542,"Higashihongo, Shimoda, Shizuoka, Japan (下田市役所下田市)"
2509,Name not available
252,"Rubidoux - Mission Blvd, Riverside"
2530,"Shirakawadai, Hyogo Prefecture, Japan (白川台神戸市須磨区)"
254,"Lake Gregory (Crestline), San Bernardino"
2539,"Kitaokawara, Kyoto Prefecture, Japan (南山城相楽郡南山城村)"
2544,"Namiemachi, Takasaki, Gunma, Japan (高崎勤労ホーム駐車場高崎市)"
2540,Name not available
256,"CDF - Arroyo Grande, San Luis Obispo, California"
2554,"Mandir Marg, Delhi, Delhi, India"
2545,"Tomioka, Tomioka, Gunma, Japan (富岡市立富岡小学校富岡市)"
2578,"Larkin Lama, Johor, Malaysia"
2560,"Eastern, HongKong (東區)"
2555,"Punjabi Bagh, Delhi, Delhi, India"
2566,"Tap Mun, HongKong (塔門)"
2569,"Yuen Long, HongKong (元朗)"
2563,"Sha Tin, HongKong (沙田)"
2577,"Kota Tinggi, Johor, Malaysia"
2580,"Pasir Gudang, Johor, Malaysia"
2568,"Tung Chung, HongKong (東涌)"
2582,"Bakar Arang, Sg. Petani, Kedah, Malaysia"
2570,"Causeway Bay, HongKong (銅鑼灣)"
2583,"Langkawi, Kedah, Malaysia"
2587,"Bukit Rambai, Melaka, Malaysia"
2592,"Indera Mahkota, Kuantan, Pahang, Malaysia"
2593,"Jerantut, Pahang, Malaysia"
2586,"Bandaraya Melaka, Melaka, Malaysia"
2597,"Seri Manjung, Perak, Malaysia"
2590,"Seremban, Negeri Sembilan, Malaysia"
2581,"Alor Setar, Kedah, Malaysia"
2589,"Port Dickson, Negeri Sembilan, Malaysia"
2595,"Kg. Air Putih, Taiping, Perak, Malaysia"
2591,"Balok Baru, Kuantan, Pahang, Malaysia"
2594,"Jalan Tasek, Ipoh, Perak, Malaysia"
2585,"Tanah Merah, Kelantan, Malaysia"
26,"Peterborough, Ontario, Canada"
2599,"Kangar, Perlis, Malaysia"
2601,"Seberang Jaya 2, Perai, Pulau Pinang, Malaysia"
260,"Goleta-Fairview, Santa Barbara, California"
2596,"S K Jalan Pegoh, Ipoh, Perak, Malaysia"
2603,"Keningau, Sabah, Malaysia"
2598,"Tanjung Malim, Perak, Malaysia"
2607,"Bintulu, Sarawak, Malaysia"
2600,"Perai, Pulau Pinang, Malaysia"
2610,"Kuching, Sarawak, Malaysia"
2604,"Kota Kinabalu, Sabah, Malaysia"
2605,"Sandakan, Sabah, Malaysia"
2613,"Samarahan, Sarawak, Malaysia"
2615,"Sibu, Sarawak, Malaysia"
2612,"Miri, Sarawak, Malaysia"
2606,"Tawau, Sabah, Malaysia"
2614,"Sarikei, Sarawak, Malaysia"
2608,"ILP Miri, Sarawak, Malaysia"
261,"Lompoc-South H Street, Santa Barbara, California"
2609,Name not available
2611,"Limbang, Sarawak, Malaysia"
2616,"Sri Aman, Sarawak, Malaysia"
2619,"Pelabuhan Kelang, Selangor, Malaysia"
2617,"Banting, Selangor, Malaysia"
2622,"Kemaman, Terengganu, Malaysia"
2618,"Kuala Selangor, Selangor, Malaysia"
2623,"Kuala Terengganu, Terengganu, Malaysia"
262,"Santa Barbara-National Guard Armory, Santa Barbara, California"
2624,"Paka, Terengganu, Malaysia"
2626,"Cheras,Kuala Lumpur, Wilayah Persekutuan, Malaysia"
2625,"Batu Muda,Kuala Lumpur, Wilayah Persekutuan, Malaysia"
2621,"Shah Alam, Selangor, Malaysia"
2636,"Lensmannsdalen, Grenland, Norway"
265,"Ojai - East Ojai Av, Ventura, California"
264,"El Rio-Rio Mesa School #2, Ventura, California"
2627,"Labuan, Wilayah Persekutuan, Malaysia"
2631,"Bangelokka, Drammen, Norway"
2646,"Alnabru, Oslo, Norway"
2643,"Bankplassen, Lillehammer, Norway"
2649,"Hjortnes, Oslo, Norway"
2629,"Danmarksplass, Bergen, Norway"
266,"Piru - Pacific, Ventura, California"
2666,"Grimmerhaugen, Alesund, Norway"
2676,"Van Diemenstraat, Amsterdam"
2657,"Kannik, Stavanger, Norway"
2654,"Smestad, Oslo, Norway"
2680,"Gdynia Pogorze, Gdansk, Poland"
2677,"Gdansk Srodmiescie, Gdansk, Poland"
2660,"Hansjordnesbukta, Tromso, Norway"
267,"Simi Valley - Cochran Street, Ventura, California"
2688,"Lausanne Cesar Roux, Switzerland"
2689,"Lugano Universita, Switzerland"
2692,"Sion Aeroport A9, Switzerland"
268,"Alpine-Victoria Drive, San Diego, California"
2690,"Basel Binningen, Switzerland"
2687,"Bern Bollwerk, Switzerland"
2678,Name not available
269,"Camp Pendleton, San Diego, California"
2693,"Magadino Cadenazzo, Switzerland"
270,"El Cajon-Redwood Avenue, San Diego, California"
2702,"Dubendorf Empa, Switzerland"
2695,"Tanikon, Switzerland"
2698,"Rigi Seebodenalp, Switzerland"
2700,"Jungfraujoch, Switzerland"
2691,"Harkingen A1, Switzerland"
2713,"Pha5-Stodulky, Prague, Czech Republic"
2712,"Pha4-Libus, Prague, Czech Republic"
2701,"Zurich Kaserne, Switzerland"
2694,"Payerne, Switzerland"
2714,"Pha6-Suchdol, Prague, Czech Republic"
27,Name not available
2719,"Mlada Boleslav, Stredocesky, Czech Republic"
2706,"Pha2-Riegrovy sady, Prague, Czech Republic"
2729,"Tabor, Jihocesky, Czech Republic"
2725,"Churanov, Jihocesky, Czech Republic"
2727,"Kocelovice, Jihocesky, Czech Republic"
2718,"Kladno-Svermov, Stredocesky, Czech Republic"
2726,"Hojna Voda, Jihocesky, Czech Republic"
2720,"Ondrejov, Stredocesky, Czech Republic"
2739,"Cheb, Karlovarsky, Czech Republic"
2716,Name not available
2738,"Primda, Plzensky, Czech Republic"
2730,"Kamenny Ujezd, Plzensky, Czech Republic"
2728,"Prachatice, Jihocesky, Czech Republic"
2746,"Lom, Ustecky, Czech Republic"
2733,"Plzen-stred, Plzensky, Czech Republic"
2749,"Most, Ustecky, Czech Republic"
2741,"Prebuz, Karlovarsky, Czech Republic"
2744,"Decin, Ustecky, Czech Republic"
2745,"Krupka, Ustecky, Czech Republic"
2751,"Sneznik, Ustecky, Czech Republic"
2742,"Sokolov, Karlovarsky, Czech Republic"
274,Name not available
2743,"Chomutov, Ustecky, Czech Republic"
2750,"Rudolice v Horach, Ustecky, Czech Republic"
2748,Name not available
275,"Fresno - Drummond Street, Fresno, California"
2762,"Hradec Kralove-Brnen, Kralovehradecky, Czech Republic"
2761,"Sous, Liberecky, Czech Republic"
2763,"Hr.Kral.-observator, Kralovehradecky, Czech Republic"
2754,"Usti n.L.-Vseboricka, Ustecky, Czech Republic"
2752,"Teplice, Ustecky, Czech Republic"
2753,"Tusimice, Ustecky, Czech Republic"
2769,"Pardubice Dukla, Pardubicky, Czech Republic"
2772,"Kostelni Myslova, Vysocina, Czech Republic"
2757,"Ceska Lipa, Liberecky, Czech Republic"
2773,"Kosetice, Vysocina, Czech Republic"
277,"Huron - 4th Street, Fresno, California"
2770,"Svratouch, Pardubicky, Czech Republic"
2784,"Mikulov-Sedlec, Jihomoravsky, Czech Republic"
2774,"Trebic, Vysocina, Czech Republic"
2782,"Brno-Turany, Jihomoravsky, Czech Republic"
2783,"Kucharovice, Jihomoravsky, Czech Republic"
2781,"Brno-Uvoz, Jihomoravsky, Czech Republic"
2776,"Brno-Lany, Jihomoravsky, Czech Republic"
278,Name not available
2785,"Znojmo, Jihomoravsky, Czech Republic"
2786,"Jesenik, Olomoucky, Czech Republic"
2788,"Prerov, Olomoucky, Czech Republic"
2790,"Stitna n.Vlari, Zlinsky, Czech Republic"
2789,"Prostejov, Olomoucky, Czech Republic"
279,"Bakersfield-California Avenue, Kern, California"
2792,"Zlin, Zlinsky, Czech Republic"
2797,"Havirov, Moravskoslezsky, Czech Republic"
2794,"Cervena, Moravskoslezsky, Czech Republic"
2795,"Cesky Tesin, Moravskoslezsky, Czech Republic"
2803,"Ostrava-Privoz, Moravskoslezsky, Czech Republic"
2791,"Uherske Hradiste, Zlinsky, Czech Republic"
280,"Lebec, Kern, California"
2793,"Bily Kriz, Moravskoslezsky, Czech Republic"
2806,"Opava-Katerinky, Moravskoslezsky, Czech Republic"
2814,"Wiener Straße 233, Straßenbahnstation Neue Welt, Austria"
281,"Hanford-S Irwin Street, Kings, California"
2807,"Ostrava-Zabreh, Moravskoslezsky, Czech Republic"
28,"Sarnia, Ontario, Canada"
2815,"Roseggergasse, Roseggerpark, Waldgasse, Austria"
2816,"Thaures, Austria"
2820,"Baumschulweg, Austria"
2808,"Studenka, Moravskoslezsky, Czech Republic"
2822,"Hochbehälter Steinhübel, Austria"
2812,"Oberrauchenödt Kirche St. Michael, Austria"
2825,"Untere Bachgasse (Park vor Schule), Austria"
2809,"Trinec-Kanada, Moravskoslezsky, Czech Republic"
2832,"Gimpersdorf, Austria"
2831,"Lobau Grundwasserwerk, Austria"
282,"Madera - Pump Yard, Madera, California"
2821,"Kläranlage, Austria"
2817,"Am Öhlberg, Austria"
2830,"Tischlerstrasse Kindergarten, Austria"
2837,"Siedlung Münichholz, Holzstrasse, Karl Punzer-Straße 1, Austria"
2828,"Biologische Station Illmitz, Austria"
284,"Manteca AMS, San Joaquin, California"
2833,"Kriegen, Kapelle, Austria"
2857,"Umspannwerk Gaudenzdorfer Gürtel, Austria"
2839,"Laschoberstraße, östlich Kreisverkehr Ruster Straße, Austria"
2844,"Nikolaus Lenau-Gasse, Parkplatz vor der Schule, Austria"
2859,"Rudolfsplatz (Grünfläche in der Mitte), Austria"
2846,"Rettenbachstraße 5 (Holzplatz der Gemeinde), Austria"
2841,"Neuklosterwiese Sportplatz, Austria"
2850,"Kendlerstraße 40 (Umspannwerk), Austria"
2847,Name not available
2879,"Hauptschule, Klagenfurter Str. (B70),Hans Schreiber-Straße 1, Austria"
2868,"Heilhammerweg 54 (nahe VÖEST-Brücke der Autobahn), Austria"
2855,"1, Hausgrundweg 23, Gstr. 254, Austria"
288,"Porterville, Tulare, California"
2885,"Ungertorweg, Hauptschule Schillerplatz, Austria"
2880,"Observatorium Schloss Lustbühel, Austria"
2889,"Steirischer Possruck, Remschnigg, Isaak, Austria"
2872,"Untere Agergasse 14, Austria"
286,"Tracy - Airport, San Joaquin, California"
2891,"Rathausgasse 3, Arbeiterkammer, Austria"
2888,"Masenberg, Sender oberhalb von Waldhansl, Austria"
287,Name not available
2892,"Sterneckstraße, Austria"
2874,"Praxmarerstraße, Austria"
2890,"Herzogberg, Austria"
2894,"Parkplatz Untere Postgasse 2, Austria"
2883,"Seindl, Dissay-Weg, Austria"
2897,"Mühlgasse, Ecke Franz Josef-Straße, Austria"
2895,"Roseggerstraße, hinter Stadtkai, Altersheim, Austria"
2896,"Stadionstraße, südlich des Sportplatzes, Austria"
2899,"10. Oktober-Strasse 9, Schulzentrum, Austria"
2902,"Josef Stelzhamer-Straße, Austria"
2914,"Lastenstraße 12, Volksschule, Austria"
2900,"Waldsiedlungsstraße 5, gegenüber Föhrenweg 10, Austria"
2904,"St. Martin, Anton Buchalka-Straße 13, Ecke Friedhofweg, Austria"
2924,"Inntalautobahn, Austria"
2910,"Feldgasse, Hauptschule, Austria"
2906,"Platz der Freiwilligen Schützen, Austria"
2938,"Paphos Traffic, Cyprus (Πάφος - Κυκλοφοριακός Σταθμός)"
2919,"Tirolerbrücke (westl. v. Westbahnhof), Austria"
2934,"Kreuth 8b, Josef Zobernig, Austria"
2925,"A21, 100 m nach der Autobahnraststätte, Austria"
2945,"Zygi Industrial Station, Cyprus (Ζύγι - Βιομηχανικός Σταθμός)"
2922,"Fallmerayerstraße Ecke Maximilianstrasse, Austria"
2946,"Ayia Marina Background Station, Cyprus (Αγία Μαρίνα Ξυλιάτου - Σταθμός Υποβάθρου)"
2941,"Larnaca Traffic, Cyprus (Λάρνακα - Κυκλοφοριακός Σταθμός)"
2959,"Highway 4, Gush Dan, Israel (ישראל,כביש 4, גוש דן)"
2929,"Innweg, Innufer, Austria"
2950,"Independence of Haifa, Haifa and its surroundings, Israel (ישראל,עצמאות חיפה, חיפה וקריות)"
2930,"Niederdorferstraße 5, Austria"
2931,"Parkplatz beim Sportplatz Untere Lend, Austria"
2937,"Nicosia Traffic, Cyprus (Λευκωσία - Κυκλοφοριακός Σταθμός)"
296,"Chico - East Avenue, Butte, California"
2975,"Jack. Malachi, southern coastal plain, Israel (ישראל,ק.מלאכי, מישור החוף הדרומי)"
2943,"Limassol Traffic, Cyprus (Λεμεσός - Κυκλοφοριακός Σταθμός)"
2953,"P.. Hanna, Sharon - Carmel, Israel (ישראל,פ.חנה, שרון - כרמל)"
297,"Gridley, Butte, California"
299,"Willows-Colusa, Glenn, California"
2978,"Be'er Sheva, northern Negev, Israel (ישראל,באר שבע, צפון הנגב)"
2972,"Ashkelon, southern coastal plain, Israel (ישראל,אשקלון, מישור החוף הדרומי)"
2979,"Wipe Eastern, Northern Negev, Israel (ישראל,נגב מזרחי, צפון הנגב)"
298,"Colusa-Sunrise Blvd, Colusa, California"
2988,"Sint-agatha-berchem, Belgium"
2986,"Judea, Gush Etzion, Israel (ישראל,גוש עציון, איזור יהודה)"
3,"Brantford, Ontario, Canada"
2991,"Sint-jans-molenbeek, Belgium"
2997,"Chatelineau, Belgium"
2992,"Ukkel, Belgium"
3001,"Sinsin, Belgium"
300,"Roseville-N Sunrise Ave, Placer, California"
2994,"Mons, Belgium"
30,"St. Catharines, Ontario, Canada"
2999,"Marchienne-au-pont, Belgium"
3008,"Engis, Belgium"
3006,"Herstal, Belgium"
3005,"Membach, Belgium"
3009,"Vielsalm, Belgium"
3000,"Vezin, Belgium"
3002,"Dourbes, Belgium"
3004,"Havinnes, Belgium"
3010,"Saint-ode, Belgium"
3012,"Habay-la-neuve, Belgium"
301,"Elk Grove - Bruceville Road, Sacramento, California"
3011,"Offagne, Belgium"
3018,"Steenokkerzeel, Belgium"
3017,"Hoevenen, Belgium"
3025," Saint Exupery, Est Lyonnais , France"
3015,"Zelzate, Belgium"
3013,"Houtem (veurne), Belgium"
3014,"Kallo (liefkenshoektunnel), Belgium"
3020,"Saint-nicolas (liege), Belgium"
302,"Folsom-Natoma Street, Sacramento, California"
303,"Sacramento-Del Paso Manor, Sacramento, California"
3022,"Gent (gustaaf Callierlaan), Belgium"
3037,"Albertville, France"
3033," Ternay, Sud Lyonnais , France"
304,"Sacramento - 1309 T Street, Sacramento, California"
3023,"A7 Sud Lyonnais, France"
3054,"Valence Sud, France"
3031,Name not available
3056,"Annecy Loverchy, France"
3045,"Bourg En Bresse, France"
3039,"Chambery Pasteur, France"
3058,"Annemasse, France"
3059,"Chamonix, France"
3040,"La Lechere, France"
3050," Cotiere de lAin, Nord Lyonnais , France"
307,"Yuba City, Sutter, California"
3052,Name not available
3063,"Saint-Germain-Sur-Rhone, France"
3053,"Romans Sur Isere, France"
306,"Vacaville-Ulatis Drive, Solano, California"
3081,"Saint-Etienne Sud, France"
3065," Gresivaudan, Est Grenoblois , France"
3062,"Passy, France"
3072," Vif, Sud Grenoblois , France"
3074,"Voiron Urbain, France"
3076," La Talaudiere, Est Stephanois , France"
3077,Name not available
3079,"Roanne, France"
308,"Davis-UCD Campus, Yolo, California"
3093,"Lognes, Paris"
3086,"Avenue Des Champs Elysees, Paris"
3095,"Route Nationale 6 - Melun, Paris"
309,"Woodland-Gibson Road, Yolo, California"
3094,"Rd934 Coulommiers, Paris"
3083,"Zone Rurale Sud-est - Foret De Fontainebleau, Paris"
3101,"Tremblay-en-france, Paris"
31,"Sudbury, Ontario, Canada"
3113,"Stefanikova, Kosice, Slovakia"
3099,"Bobigny, Paris"
310,"Turlock-S Minaret Street, Stanislaus, California"
3104,"Cergy-pontoise, Paris"
3096,"Zone Rurale Sud - Bois Herpin, Paris"
3117,"Hlavna, Hnusta, Slovakia"
3122,"Letna, Velka Ida, Slovakia"
3114,"Stefanikovo nabrezie, Banska Bystrica, Slovakia"
3105,"Gonesse, Paris"
3103,Name not available
3106,"Zone Rurale Nord-ouest - Fremainville, Paris"
3119,"Jilemnickeho, Ziar nad Hronom, Slovakia"
3108,Name not available
3118,"J. Alexyho, Zvolen, Slovakia"
3116,"Jesenskeho, Jelsava, Slovakia"
3121,"Kojsovska Hola, Slovakia"
3131,"M.R.Stefanika, Vranov nad Top., Slovakia"
3123,"Mierova, Strazske, Slovakia"
3125,"Sturova, Nitra, Slovakia"
3124,"Janikovce, Nitra, Slovakia"
3127,"EMEP, AU SAV, Stara Lesna, Slovakia"
3134,"Malonecpalska, Prievidza, Slovakia"
3137,"Hviezdoslavova, Senica, Slovakia"
3130,"EMEP, Vodna nadrz, Starina, Slovakia"
3136,"EMEP, Aszod, Topolniky, Slovakia"
3128,"Meteo. st, Ganovce, Slovakia"
3138,"Kollarova, Trnava, Slovakia"
3129,Name not available
3132,"Rozvodna SSE, Bystricany, Slovakia"
3133,"Morovianska cesta, Handlova, Slovakia"
3146,"Ecole Jean Macé, Brest, France"
3139,"EMEP, Chopok, Slovakia"
3135,"Hasicska, Trencin, Slovakia"
3148,"Bd René Laënnec, Rennes, France"
3141,"Riadok, Ruzomberok, Slovakia"
3140,"Jesenskeho, Martin, Slovakia"
3149,"Bois Bissonnet, Lorient, France"
3143,"Obezna, Zilina, Slovakia"
3164,"Blackpool Marton, United Kingdom"
3152,"Montravel, New Caledonia"
3144,Name not available
3159,"Auchencorth Moss, United Kingdom"
3169,"Chatham Roadside, United Kingdom"
3151,"Logicoop, New Caledonia"
3155,"Base Vie, New Caledonia"
3170,"Chepstow A48, United Kingdom"
317,"Anaheim-Loara School, Orange, California"
3183,"Leamington Spa Rugby Road, United Kingdom"
3172,"Chesterfield Roadside, United Kingdom"
3181,"Hull Freetown, United Kingdom"
3179,"Haringey Roadside, United Kingdom"
3184,"Leeds Centre, United Kingdom"
3185,"Leeds Headingley Kerbside, United Kingdom"
3175,"Eastbourne, United Kingdom"
3197,"Middlesbrough, United Kingdom"
3187,"Liverpool Speke, United Kingdom"
3176,Name not available
3188,"London Bexley, United Kingdom"
3198,"Newcastle Centre, United Kingdom"
3199,"Norwich Lakenfields, United Kingdom"
3196,"Manchester Piccadilly, United Kingdom"
3195,"London Teddington Bushy Park, United Kingdom"
3191,"London Harlington, United Kingdom"
3204,"Portsmouth, United Kingdom"
3201,"Oxford St Ebbes, United Kingdom"
3206,"Reading New Town, United Kingdom"
3212,"Southend-on-Sea, United Kingdom"
3202,"Plymouth Centre, United Kingdom"
32,"Thunder Bay, Ontario, Canada"
3209,"Saltash Callington Road, United Kingdom"
3208,"Salford Eccles, United Kingdom"
3211,"Southampton Centre, United Kingdom"
3205,Name not available
3217,"Sunderland Silksworth, United Kingdom"
3213,"Stanford-le-Hope Roadside, United Kingdom"
3214,"Stockton-on-Tees Eaglescliffe, United Kingdom"
3218,"Swansea Roadside, United Kingdom"
3216,"Storrington Roadside, United Kingdom"
3220,"Wigan Centre, United Kingdom"
3231,"Castellana, Madrid, Spain"
3215,Name not available
3221,"Wirral Tranmere, United Kingdom"
3219,"Warrington, United Kingdom"
3235,Box Hill
3247,GeelongSth.
3222,"York Bootham, United Kingdom"
3236,Brighton
3225,"Cambridge Newmarket Road, United Kingdom"
3243,Melton
3244,Pt. Cook
3238,Mooroolbark
3237,Dandenong
3227,Name not available
3240,Brooklyn
3250,Rozelle Sydney East
3254,Richmond Sydney North-west
3258,Bargo Sydney South-west
325,"Thousand Oaks-Moorpark Road, Ventura, California"
3259,Bringelly Sydney South-west
3249,Randwick Sydney East
3262,Liverpool Sydney South-west
3265,Kembla Grange Illawarra
3263,Oakdale Sydney South-west
